OA Code,LA Name,Region Name,OAC11UK0039
E00051740,Solihull,West Midlands,9.13461538461538,
E00048749,Coventry,West Midlands,27.7777777777778,
E00051741,Solihull,West Midlands,5.80912863070539,
E00052730,Wolverhampton,West Midlands,12.015503875969,
E00052731,Wolverhampton,West Midlands,16.5094339622642,
E00053161,Wolverhampton,West Midlands,17.9166666666667,
E00052738,Wolverhampton,West Midlands,7.32758620689655,
E00052647,Wolverhampton,West Midlands,7.3394495412844,
E00048747,Coventry,West Midlands,14.3968871595331,
E00168156,Solihull,West Midlands,28.5714285714286,
E00048744,Coventry,West Midlands,22.6337448559671,
E00048745,Coventry,West Midlands,22.5626740947075,
E00048742,Coventry,West Midlands,16.9902912621359,
E00172183,Coventry,West Midlands,5.61797752808989,
E00172182,Coventry,West Midlands,18.0645161290323,
E00172181,Coventry,West Midlands,34.1836734693878,
E00172187,Coventry,West Midlands,30.3448275862069,
E00168157,Solihull,West Midlands,55.0359712230216,
E00172185,Coventry,West Midlands,20.6451612903226,
E00172184,Coventry,West Midlands,12.3809523809524,
E00168155,Solihull,West Midlands,19.7278911564626,
E00172189,Coventry,West Midlands,28.1553398058252,
E00051156,Solihull,West Midlands,20.9386281588448,
E00051157,Solihull,West Midlands,24.7349823321555,
E00168158,Solihull,West Midlands,36.3636363636364,
E00053168,Wolverhampton,West Midlands,17.5213675213675,
E00051158,Solihull,West Midlands,14.4404332129964,
E00051159,Solihull,West Midlands,19.634703196347,
E00168159,Solihull,West Midlands,14.8760330578512,
E00048976,Coventry,West Midlands,16.5562913907285,
E00051154,Solihull,West Midlands,12.6482213438735,
E00051155,Solihull,West Midlands,13.9097744360902,
E00048977,Coventry,West Midlands,22.2748815165877,
E00053162,Wolverhampton,West Midlands,7.90513833992095,
E00048975,Coventry,West Midlands,20.5882352941176,
E00051152,Solihull,West Midlands,47.8260869565217,
E00051153,Solihull,West Midlands,17.8988326848249,
E00048972,Coventry,West Midlands,22,
E00049107,Coventry,West Midlands,31.023102310231,
E00048973,Coventry,West Midlands,23.444976076555,
E00051150,Solihull,West Midlands,41.970802919708,
E00048970,Coventry,West Midlands,17.0068027210884,
E00051151,Solihull,West Midlands,40.9836065573771,
E00049104,Coventry,West Midlands,18.7755102040816,
E00048971,Coventry,West Midlands,18.8498402555911,
E00048978,Coventry,West Midlands,20.873786407767,
E00049102,Coventry,West Midlands,22.4669603524229,
E00049105,Coventry,West Midlands,19.7080291970803,
E00049100,Coventry,West Midlands,27.3356401384083,
E00048979,Coventry,West Midlands,13.3663366336634,
E00049182,Coventry,West Midlands,23.5294117647059,
E00049106,Coventry,West Midlands,28.8617886178862,
E00049109,Coventry,West Midlands,14.0845070422535,
E00049181,Coventry,West Midlands,19.7368421052632,
E00049180,Coventry,West Midlands,16.8965517241379,
E00049103,Coventry,West Midlands,22.2222222222222,
E00049101,Coventry,West Midlands,25.6603773584906,
E00049108,Coventry,West Midlands,24.0437158469945,
E00053082,Wolverhampton,West Midlands,37.797619047619,
E00053083,Wolverhampton,West Midlands,36.0902255639098,
E00048895,Coventry,West Midlands,21.1267605633803,
E00049053,Coventry,West Midlands,35.1145038167939,
E00053088,Wolverhampton,West Midlands,47.8386167146974,
E00049050,Coventry,West Midlands,32.4427480916031,
E00049051,Coventry,West Midlands,44,
E00049057,Coventry,West Midlands,20.0854700854701,
E00048816,Coventry,West Midlands,22.8,
E00048815,Coventry,West Midlands,24.7663551401869,
E00049054,Coventry,West Midlands,40.650406504065,
E00048812,Coventry,West Midlands,30.3738317757009,
E00048897,Coventry,West Midlands,11.3207547169811,
E00049059,Coventry,West Midlands,20.8,
E00048893,Coventry,West Midlands,37.9032258064516,
E00049055,Coventry,West Midlands,41.015625,
E00048813,Coventry,West Midlands,31.8840579710145,
E00048817,Coventry,West Midlands,34.4660194174757,
E00048896,Coventry,West Midlands,22.5806451612903,
E00049052,Coventry,West Midlands,38.4615384615385,
E00048814,Coventry,West Midlands,20.3619909502262,
E00048892,Coventry,West Midlands,16.4,
E00048810,Coventry,West Midlands,21.8390804597701,
E00051387,Solihull,West Midlands,42.9508196721311,
E00048891,Coventry,West Midlands,22.2222222222222,
E00048811,Coventry,West Midlands,27.6018099547511,
E00048899,Coventry,West Midlands,20.7547169811321,
E00048890,Coventry,West Midlands,30.2180685358255,
E00051305,Solihull,West Midlands,6.99300699300699,
E00051306,Solihull,West Midlands,11.3924050632911,
E00051384,Solihull,West Midlands,24.8175182481752,
E00048818,Coventry,West Midlands,29.1139240506329,
E00051386,Solihull,West Midlands,33.9130434782609,
E00051389,Solihull,West Midlands,32.5581395348837,
E00051308,Solihull,West Midlands,14.6788990825688,
E00051388,Solihull,West Midlands,51.1049723756906,
E00051302,Solihull,West Midlands,12.7340823970037,
E00051383,Solihull,West Midlands,26.6666666666667,
E00051303,Solihull,West Midlands,11.1111111111111,
E00051309,Solihull,West Midlands,16.4658634538153,
E00051382,Solihull,West Midlands,24.2753623188406,
E00051307,Solihull,West Midlands,9.42028985507246,
E00051300,Solihull,West Midlands,9.15492957746479,
E00048306,Coventry,West Midlands,7.1969696969697,
E00048387,Coventry,West Midlands,37.1794871794872,
E00051381,Solihull,West Midlands,13.4920634920635,
E00051385,Solihull,West Midlands,41.5094339622642,
E00051301,Solihull,West Midlands,13.4453781512605,
E00051380,Solihull,West Midlands,16.2790697674419,
E00048307,Coventry,West Midlands,15.8878504672897,
E00048386,Coventry,West Midlands,41.0909090909091,
E00051304,Solihull,West Midlands,12.80276816609,
E00048384,Coventry,West Midlands,41.3385826771654,
E00048381,Coventry,West Midlands,37.6106194690265,
E00048300,Coventry,West Midlands,19.2592592592593,
E00048308,Coventry,West Midlands,9.45945945945946,
E00048380,Coventry,West Midlands,51.8382352941177,
E00048301,Coventry,West Midlands,15.7205240174673,
E00048383,Coventry,West Midlands,44.5736434108527,
E00048302,Coventry,West Midlands,7.06521739130435,
E00048389,Coventry,West Midlands,24.4444444444444,
E00172202,Coventry,West Midlands,13.5245901639344,
E00048382,Coventry,West Midlands,36.9565217391304,
E00172203,Coventry,West Midlands,37.4429223744292,
E00048309,Coventry,West Midlands,15.1832460732984,
E00172200,Coventry,West Midlands,10.752688172043,
E00048303,Coventry,West Midlands,10.9803921568627,
E00048388,Coventry,West Midlands,42.4561403508772,
E00053265,Wolverhampton,West Midlands,46.1805555555556,
E00172201,Coventry,West Midlands,31.1926605504587,
E00172206,Coventry,West Midlands,38.2882882882883,
E00053263,Wolverhampton,West Midlands,31.7073170731707,
E00051258,Solihull,West Midlands,28.5714285714286,
E00051256,Solihull,West Midlands,14.5161290322581,
E00051257,Solihull,West Midlands,25.3731343283582,
E00172207,Coventry,West Midlands,37.7622377622378,
E00172204,Coventry,West Midlands,12.5,
E00172205,Coventry,West Midlands,41.7777777777778,
E00051259,Solihull,West Midlands,25.7383966244726,
E00172208,Coventry,West Midlands,27.9761904761905,
E00051255,Solihull,West Midlands,14.7368421052632,
E00051252,Solihull,West Midlands,17.3913043478261,
E00048258,Coventry,West Midlands,11.1111111111111,
E00051253,Solihull,West Midlands,20.2127659574468,
E00051250,Solihull,West Midlands,17.7966101694915,
E00048256,Coventry,West Midlands,19.3103448275862,
E00048257,Coventry,West Midlands,12.6712328767123,
E00051251,Solihull,West Midlands,28.2051282051282,
E00052788,Wolverhampton,West Midlands,20.1149425287356,
E00052787,Wolverhampton,West Midlands,22.9007633587786,
E00048254,Coventry,West Midlands,18.3544303797468,
E00048255,Coventry,West Midlands,17.8571428571429,
E00048252,Coventry,West Midlands,31.2236286919831,
E00052652,Wolverhampton,West Midlands,19.0114068441065,
E00048253,Coventry,West Midlands,26.5107212475634,
E00048251,Coventry,West Midlands,30.4794520547945,
E00052784,Wolverhampton,West Midlands,9.38775510204082,
E00052781,Wolverhampton,West Midlands,12.1693121693122,
E00053176,Wolverhampton,West Midlands,20.5882352941176,
E00167323,Wolverhampton,West Midlands,19.774011299435,
E00053172,Wolverhampton,West Midlands,5.53359683794466,
E00167321,Wolverhampton,West Midlands,35.2601156069364,
E00167326,Wolverhampton,West Midlands,42.7728613569322,
E00167337,Wolverhampton,West Midlands,32.1428571428571,
E00052840,Wolverhampton,West Midlands,23.7735849056604,
E00167335,Wolverhampton,West Midlands,5.91715976331361,
E00167339,Wolverhampton,West Midlands,39.7790055248619,
E00053170,Wolverhampton,West Midlands,13.3574007220217,
E00053277,Wolverhampton,West Midlands,26.171875,
E00053178,Wolverhampton,West Midlands,24.3421052631579,
E00053096,Wolverhampton,West Midlands,35.9832635983264,
E00052794,Wolverhampton,West Midlands,17.1875,
E00053272,Wolverhampton,West Midlands,39.6153846153846,
E00053179,Wolverhampton,West Midlands,6.2200956937799,
E00052791,Wolverhampton,West Midlands,15.2380952380952,
E00052624,Wolverhampton,West Midlands,3.84615384615385,
E00052790,Wolverhampton,West Midlands,15.606936416185,
E00052625,Wolverhampton,West Midlands,12.5984251968504,
E00053188,Wolverhampton,West Midlands,9.73782771535581,
E00052906,Wolverhampton,West Midlands,6.36942675159236,
E00053146,Wolverhampton,West Midlands,33.0645161290323,
E00052856,Wolverhampton,West Midlands,28.735632183908,
E00052628,Wolverhampton,West Midlands,6.99588477366255,
E00052629,Wolverhampton,West Midlands,12.1951219512195,
E00052987,Wolverhampton,West Midlands,11.1111111111111,
E00167342,Wolverhampton,West Midlands,40.6779661016949,
E00052853,Wolverhampton,West Midlands,35.258358662614,
E00052851,Wolverhampton,West Midlands,24.2553191489362,
E00052986,Wolverhampton,West Midlands,17.2131147540984,
E00052859,Wolverhampton,West Midlands,30.4761904761905,
E00167343,Wolverhampton,West Midlands,14.5038167938931,
E00052905,Wolverhampton,West Midlands,14.3176733780761,
E00167345,Wolverhampton,West Midlands,35.3260869565217,
E00052973,Wolverhampton,West Midlands,35.4838709677419,
E00052974,Wolverhampton,West Midlands,25.7510729613734,
E00052984,Wolverhampton,West Midlands,15,
E00052970,Wolverhampton,West Midlands,36.4,
E00052979,Wolverhampton,West Midlands,12.8205128205128,
E00052903,Wolverhampton,West Midlands,16.3487738419619,
E00052636,Wolverhampton,West Midlands,9.56521739130435,
E00053107,Wolverhampton,West Midlands,28.8808664259928,
E00052637,Wolverhampton,West Midlands,8.0188679245283,
E00052982,Wolverhampton,West Midlands,12.9032258064516,
E00052634,Wolverhampton,West Midlands,15.2263374485597,
E00053186,Wolverhampton,West Midlands,13.9622641509434,
E00053151,Wolverhampton,West Midlands,11.0266159695817,
E00053104,Wolverhampton,West Midlands,37.890625,
E00053185,Wolverhampton,West Midlands,12.396694214876,
E00052632,Wolverhampton,West Midlands,5.3639846743295,
E00052630,Wolverhampton,West Midlands,6.45161290322581,
E00053067,Wolverhampton,West Midlands,39.3382352941176,
E00053062,Wolverhampton,West Midlands,40,
E00053100,Wolverhampton,West Midlands,31.496062992126,
E00053181,Wolverhampton,West Midlands,15.0170648464164,
E00053108,Wolverhampton,West Midlands,34.0823970037453,
E00052584,Wolverhampton,West Midlands,11.2068965517241,
E00053189,Wolverhampton,West Midlands,21.9858156028369,
E00053109,Wolverhampton,West Midlands,33.8709677419355,
E00053255,Wolverhampton,West Midlands,45.8536585365854,
E00052766,Wolverhampton,West Midlands,10.0917431192661,
E00052769,Wolverhampton,West Midlands,17.2995780590717,
E00052764,Wolverhampton,West Midlands,13.0769230769231,
E00052763,Wolverhampton,West Midlands,4.16666666666667,
E00052605,Wolverhampton,West Midlands,12.7413127413127,
E00052686,Wolverhampton,West Midlands,27.4666666666667,
E00052607,Wolverhampton,West Midlands,11.7903930131004,
E00052765,Wolverhampton,West Midlands,11.8421052631579,
E00053072,Wolverhampton,West Midlands,43.4628975265018,
E00052684,Wolverhampton,West Midlands,30.0291545189504,
E00052833,Wolverhampton,West Midlands,27.3722627737226,
E00053074,Wolverhampton,West Midlands,32.4929971988796,
E00052603,Wolverhampton,West Midlands,8.52941176470588,
E00052839,Wolverhampton,West Midlands,17.4242424242424,
E00052593,Wolverhampton,West Midlands,6.4638783269962,
E00052682,Wolverhampton,West Midlands,22.9281767955801,
E00052777,Wolverhampton,West Midlands,10.2564102564103,
E00052681,Wolverhampton,West Midlands,27.0967741935484,
E00052774,Wolverhampton,West Midlands,13.9737991266376,
E00052599,Wolverhampton,West Midlands,5.78512396694215,
E00052600,Wolverhampton,West Midlands,9.43396226415094,
E00052778,Wolverhampton,West Midlands,14.8760330578512,
E00052779,Wolverhampton,West Midlands,15.0326797385621,
E00052964,Wolverhampton,West Midlands,33.5078534031414,
E00052613,Wolverhampton,West Midlands,11.6959064327485,
E00052617,Wolverhampton,West Midlands,11.2359550561798,
E00052963,Wolverhampton,West Midlands,32.3404255319149,
E00052612,Wolverhampton,West Midlands,12.0331950207469,
E00052619,Wolverhampton,West Midlands,8.47457627118644,
E00053134,Wolverhampton,West Midlands,17.3228346456693,
E00053046,Wolverhampton,West Midlands,14.8514851485149,
E00052744,Wolverhampton,West Midlands,9.48275862068965,
E00053047,Wolverhampton,West Midlands,16.4021164021164,
E00053042,Wolverhampton,West Midlands,22.3684210526316,
E00053239,Wolverhampton,West Midlands,39.5604395604396,
E00052755,Wolverhampton,West Midlands,7.56972111553785,
E00053054,Wolverhampton,West Midlands,49.3506493506493,
E00053059,Wolverhampton,West Midlands,39.1534391534392,
E00052756,Wolverhampton,West Midlands,5.88235294117647,
E00052728,Wolverhampton,West Midlands,16.9491525423729,
E00052664,Wolverhampton,West Midlands,5.05415162454874,
E00052665,Wolverhampton,West Midlands,22.4832214765101,
E00053197,Wolverhampton,West Midlands,13.8686131386861,
E00052674,Wolverhampton,West Midlands,14.3911439114391,
E00053194,Wolverhampton,West Midlands,8.5972850678733,
E00053199,Wolverhampton,West Midlands,11.7391304347826,
E00052663,Wolverhampton,West Midlands,23.2974910394265,
E00052661,Wolverhampton,West Midlands,23.3734939759036,
E00052675,Wolverhampton,West Midlands,13.3858267716535,
E00052669,Wolverhampton,West Midlands,28.2758620689655,
E00052678,Wolverhampton,West Midlands,20,
E00052865,Wolverhampton,West Midlands,18.6567164179104,
E00052951,Wolverhampton,West Midlands,19.7628458498024,
E00052958,Wolverhampton,West Midlands,34.7079037800687,
E00052860,Wolverhampton,West Midlands,15.962441314554,
E00052956,Wolverhampton,West Midlands,26.3157894736842,
E00052861,Wolverhampton,West Midlands,15.2466367713004,
E00052957,Wolverhampton,West Midlands,24.6153846153846,
E00052955,Wolverhampton,West Midlands,24.812030075188,
E00053036,Wolverhampton,West Midlands,32.4444444444444,
E00053032,Wolverhampton,West Midlands,33.3333333333333,
E00052868,Wolverhampton,West Midlands,19.9275362318841,
E00053039,Wolverhampton,West Midlands,35.8306188925081,
E00052953,Wolverhampton,West Midlands,19.2727272727273,
E00052646,Wolverhampton,West Midlands,10.6481481481481,
E00052736,Wolverhampton,West Midlands,11.9453924914676,
E00052734,Wolverhampton,West Midlands,13.2701421800948,
E00052739,Wolverhampton,West Midlands,3.04568527918782,
E00052640,Wolverhampton,West Midlands,6.27450980392157,
E00053167,Wolverhampton,West Midlands,6.21761658031088,
E00052732,Wolverhampton,West Midlands,9.19117647058824,
E00052641,Wolverhampton,West Midlands,12.1212121212121,
E00053087,Wolverhampton,West Midlands,35.2657004830918,
E00053164,Wolverhampton,West Midlands,23.2283464566929,
E00053165,Wolverhampton,West Midlands,13.6363636363636,
E00052648,Wolverhampton,West Midlands,11.1607142857143,
E00053160,Wolverhampton,West Midlands,12.3076923076923,
E00053085,Wolverhampton,West Midlands,39.7058823529412,
E00146894,Shropshire,West Midlands,25.5813953488372,
E00053084,Wolverhampton,West Midlands,31.1475409836066,
E00053080,Wolverhampton,West Midlands,18.1372549019608,
E00053266,Wolverhampton,West Midlands,39.1752577319588,
E00146891,Shropshire,West Midlands,39.2491467576792,
E00158786,Rugby,West Midlands,26.7543859649123,
E00168314,Rugby,West Midlands,17.6795580110497,
E00163979,Bromsgrove,West Midlands,47.3684210526316,
E00163875,Bromsgrove,West Midlands,32.5949367088608,
E00150380,Lichfield,West Midlands,41,
E00150382,Lichfield,West Midlands,43.3774834437086,
E00150381,Lichfield,West Midlands,36.986301369863,
E00053174,Wolverhampton,West Midlands,16.7721518987342,
E00158827,Rugby,West Midlands,18.3333333333333,
E00150243,Lichfield,West Midlands,28.5223367697594,
E00168313,Rugby,West Midlands,30.1470588235294,
E00158945,Rugby,West Midlands,30.03663003663,
E00158941,Rugby,West Midlands,15.8590308370044,
E00159370,Warwick,West Midlands,48.1481481481481,
E00159626,Warwick,West Midlands,34.6456692913386,
E00159295,Stratford-on-Avon,West Midlands,35.3846153846154,
E00159379,Warwick,West Midlands,37.8676470588235,
E00159624,Warwick,West Midlands,56.1264822134387,
E00159633,Warwick,West Midlands,39.8989898989899,
E00150244,Lichfield,West Midlands,23.6760124610592,
E00150245,Lichfield,West Midlands,28.3387622149837,
E00163960,Bromsgrove,West Midlands,24.4094488188976,
E00163964,Bromsgrove,West Midlands,31.7241379310345,
E00163978,Bromsgrove,West Midlands,40.5982905982906,
E00159630,Warwick,West Midlands,41.0788381742739,
E00159357,Warwick,West Midlands,53.6458333333333,
E00159631,Warwick,West Midlands,47.008547008547,
E00150383,Lichfield,West Midlands,50.354609929078,
E00159505,Warwick,West Midlands,41.1764705882353,
E00159634,Warwick,West Midlands,27.5109170305677,
E00159584,Warwick,West Midlands,51.6666666666667,
E00159354,Warwick,West Midlands,59.8214285714286,
E00158787,Rugby,West Midlands,26.9961977186312,
E00158783,Rugby,West Midlands,22.9787234042553,
E00158782,Rugby,West Midlands,23.0483271375465,
E00159589,Warwick,West Midlands,34.6153846153846,
E00158785,Rugby,West Midlands,23.8683127572016,
E00159512,Warwick,West Midlands,49.0291262135922,
E00158781,Rugby,West Midlands,30.0353356890459,
E00158789,Rugby,West Midlands,34.7826086956522,
E00159593,Warwick,West Midlands,46.8085106382979,
E00159594,Warwick,West Midlands,30.5970149253731,
E00159600,Warwick,West Midlands,53.4883720930233,
E00158793,Rugby,West Midlands,24.7706422018349,
E00159598,Warwick,West Midlands,54.6153846153846,
E00052978,Wolverhampton,West Midlands,12.0603015075377,
E00159615,Warwick,West Midlands,26.7206477732794,
E00158798,Rugby,West Midlands,33.4883720930233,
E00158776,Rugby,West Midlands,43.5406698564593,
E00159493,Warwick,West Midlands,32.8467153284672,
E00163873,Bromsgrove,West Midlands,20,
E00172227,Bromsgrove,West Midlands,41.5384615384615,
E00159632,Warwick,West Midlands,42.1296296296296,
E00158774,Rugby,West Midlands,27.8260869565217,
E00159636,Warwick,West Midlands,26.8482490272374,
E00159637,Warwick,West Midlands,29.8387096774194,
E00163872,Bromsgrove,West Midlands,16.4383561643836,
E00163982,Bromsgrove,West Midlands,28.7313432835821,
E00163870,Bromsgrove,West Midlands,21.25,
E00163871,Bromsgrove,West Midlands,34.3558282208589,
E00159635,Warwick,West Midlands,42.0168067226891,
E00159638,Warwick,West Midlands,44.4866920152091,
E00163876,Bromsgrove,West Midlands,11.7647058823529,
E00163903,Bromsgrove,West Midlands,30.9278350515464,
E00163877,Bromsgrove,West Midlands,30.3951367781155,
E00163874,Bromsgrove,West Midlands,25.8196721311475,
E00159639,Warwick,West Midlands,62.1052631578947,
E00052867,Wolverhampton,West Midlands,16.99604743083,
E00052862,Wolverhampton,West Midlands,27.906976744186,
E00159368,Warwick,West Midlands,51.1904761904762,
E00159366,Warwick,West Midlands,46.4912280701754,
E00159367,Warwick,West Midlands,52.4064171122995,
E00172230,Bromsgrove,West Midlands,30.4878048780488,
E00052780,Wolverhampton,West Midlands,10.4868913857678,
E00159365,Warwick,West Midlands,54.5454545454545,
E00159369,Warwick,West Midlands,47.5336322869955,
E00052789,Wolverhampton,West Midlands,9.28571428571429,
E00164114,Bromsgrove,West Midlands,34.8178137651822,
E00164113,Bromsgrove,West Midlands,31.5492957746479,
E00164112,Bromsgrove,West Midlands,28.7234042553192,
E00164115,Bromsgrove,West Midlands,38.0090497737557,
E00158940,Rugby,West Midlands,24.6636771300448,
E00164110,Bromsgrove,West Midlands,11.3445378151261,
E00164111,Bromsgrove,West Midlands,23.972602739726,
E00164118,Bromsgrove,West Midlands,34.7280334728033,
E00164116,Bromsgrove,West Midlands,30.8056872037915,
E00158946,Rugby,West Midlands,26.8722466960352,
E00158944,Rugby,West Midlands,32.0754716981132,
E00164119,Bromsgrove,West Midlands,39.766081871345,
E00164117,Bromsgrove,West Midlands,33.7962962962963,
E00158942,Rugby,West Midlands,35.1415094339623,
E00158943,Rugby,West Midlands,28.1914893617021,
E00164027,Bromsgrove,West Midlands,15.3465346534653,
E00164022,Bromsgrove,West Midlands,50.179211469534,
E00164023,Bromsgrove,West Midlands,15.8415841584158,
E00164021,Bromsgrove,West Midlands,29.3233082706767,
E00151072,South Staffordshire,West Midlands,32.8125,
E00164026,Bromsgrove,West Midlands,40.4605263157895,
E00164024,Bromsgrove,West Midlands,17.7339901477833,
E00164025,Bromsgrove,West Midlands,15.0537634408602,
E00164028,Bromsgrove,West Midlands,29.2592592592593,
E00164029,Bromsgrove,West Midlands,16.3179916317992,
E00151073,South Staffordshire,West Midlands,24.9084249084249,
E00159372,Warwick,West Midlands,30.2238805970149,
E00151074,South Staffordshire,West Midlands,26.1296660117878,
E00151075,South Staffordshire,West Midlands,29.7734627831715,
E00151070,South Staffordshire,West Midlands,32.1100917431193,
E00151078,South Staffordshire,West Midlands,28.75,
E00151079,South Staffordshire,West Midlands,41.6666666666667,
E00159373,Warwick,West Midlands,25.615763546798,
E00159371,Warwick,West Midlands,61.3013698630137,
E00159376,Warwick,West Midlands,34.4444444444444,
E00151071,South Staffordshire,West Midlands,27.8048780487805,
E00159377,Warwick,West Midlands,48.0446927374302,
E00159374,Warwick,West Midlands,42.2594142259414,
E00172216,Bromsgrove,West Midlands,51.304347826087,
E00151076,South Staffordshire,West Midlands,48.7309644670051,
E00172217,Bromsgrove,West Midlands,38.5185185185185,
E00172214,Bromsgrove,West Midlands,21.2264150943396,
E00159375,Warwick,West Midlands,48.0349344978166,
E00159378,Warwick,West Midlands,36.7924528301887,
E00151077,South Staffordshire,West Midlands,37.0762711864407,
E00172215,Bromsgrove,West Midlands,14.8936170212766,
E00159297,Stratford-on-Avon,West Midlands,23.1746031746032,
E00172218,Bromsgrove,West Midlands,34.5323741007194,
E00159299,Stratford-on-Avon,West Midlands,36.7132867132867,
E00151222,South Staffordshire,West Midlands,29.4314381270903,
E00151223,South Staffordshire,West Midlands,13.5514018691589,
E00159296,Stratford-on-Avon,West Midlands,27.1317829457364,
E00151220,South Staffordshire,West Midlands,26.2068965517241,
E00159298,Stratford-on-Avon,West Midlands,40.0735294117647,
E00151221,South Staffordshire,West Midlands,30.7053941908714,
E00159622,Warwick,West Midlands,33.6032388663968,
E00151226,South Staffordshire,West Midlands,12.3762376237624,
E00151227,South Staffordshire,West Midlands,39.8550724637681,
E00159478,Warwick,West Midlands,44.954128440367,
E00159479,Warwick,West Midlands,40.8,
E00159627,Warwick,West Midlands,51.5384615384615,
E00159625,Warwick,West Midlands,45.0592885375494,
E00151224,South Staffordshire,West Midlands,32.171581769437,
E00151225,South Staffordshire,West Midlands,13.9917695473251,
E00151228,South Staffordshire,West Midlands,29.7202797202797,
E00151229,South Staffordshire,West Midlands,10.9022556390977,
E00159628,Warwick,West Midlands,45.0757575757576,
E00159623,Warwick,West Midlands,47.1111111111111,
E00159629,Warwick,West Midlands,34.7280334728033,
E00163962,Bromsgrove,West Midlands,22.093023255814,
E00163963,Bromsgrove,West Midlands,26.5060240963855,
E00159620,Warwick,West Midlands,24.4897959183673,
E00163961,Bromsgrove,West Midlands,27.8195488721804,
E00163968,Bromsgrove,West Midlands,25.3378378378378,
E00163969,Bromsgrove,West Midlands,28.1553398058252,
E00163966,Bromsgrove,West Midlands,19.1836734693878,
E00159621,Warwick,West Midlands,58.1632653061224,
E00163967,Bromsgrove,West Midlands,19.6363636363636,
E00163883,Bromsgrove,West Midlands,27.8225806451613,
E00163965,Bromsgrove,West Midlands,21.3114754098361,
E00164032,Bromsgrove,West Midlands,30.1652892561983,
E00163882,Bromsgrove,West Midlands,23.3766233766234,
E00164033,Bromsgrove,West Midlands,16.3551401869159,
E00151131,South Staffordshire,West Midlands,29.3040293040293,
E00151136,South Staffordshire,West Midlands,36.231884057971,
E00163881,Bromsgrove,West Midlands,16.9675090252708,
E00164031,Bromsgrove,West Midlands,26.9035532994924,
E00164030,Bromsgrove,West Midlands,9.04255319148936,
E00163880,Bromsgrove,West Midlands,29.9295774647887,
E00151137,South Staffordshire,West Midlands,32.1554770318021,
E00151135,South Staffordshire,West Midlands,26.4925373134328,
E00164036,Bromsgrove,West Midlands,20.820189274448,
E00164035,Bromsgrove,West Midlands,19.0243902439024,
E00164037,Bromsgrove,West Midlands,25.8064516129032,
E00164038,Bromsgrove,West Midlands,11.1111111111111,
E00151046,South Staffordshire,West Midlands,21.8649517684887,
E00151047,South Staffordshire,West Midlands,35.6923076923077,
E00164034,Bromsgrove,West Midlands,20.4819277108434,
E00151045,South Staffordshire,West Midlands,21.8978102189781,
E00164039,Bromsgrove,West Midlands,24.901185770751,
E00151048,South Staffordshire,West Midlands,14.0151515151515,
E00163884,Bromsgrove,West Midlands,17.1052631578947,
E00151049,South Staffordshire,West Midlands,23.5074626865672,
E00163972,Bromsgrove,West Midlands,23.8095238095238,
E00151232,South Staffordshire,West Midlands,15.0197628458498,
E00165245,Wychavon,West Midlands,31.4814814814815,
E00151233,South Staffordshire,West Midlands,15.3526970954357,
E00163973,Bromsgrove,West Midlands,23.2974910394265,
E00151230,South Staffordshire,West Midlands,22.4199288256228,
E00151187,South Staffordshire,West Midlands,32.6829268292683,
E00163970,Bromsgrove,West Midlands,29.7945205479452,
E00151186,South Staffordshire,West Midlands,45.0777202072539,
E00151231,South Staffordshire,West Midlands,24.5901639344262,
E00151234,South Staffordshire,West Midlands,10.952380952381,
E00163971,Bromsgrove,West Midlands,28.5714285714286,
E00151235,South Staffordshire,West Midlands,24.5059288537549,
E00151185,South Staffordshire,West Midlands,31.0204081632653,
E00163976,Bromsgrove,West Midlands,36.6336633663366,
E00151184,South Staffordshire,West Midlands,33.0097087378641,
E00163897,Bromsgrove,West Midlands,8.64864864864865,
E00163977,Bromsgrove,West Midlands,45.3571428571429,
E00164006,Bromsgrove,West Midlands,28.2258064516129,
E00151189,South Staffordshire,West Midlands,39.4849785407725,
E00151188,South Staffordshire,West Midlands,15.2709359605911,
E00163974,Bromsgrove,West Midlands,46.7532467532467,
E00164008,Bromsgrove,West Midlands,32.183908045977,
E00164087,Bromsgrove,West Midlands,18.9591078066914,
E00163975,Bromsgrove,West Midlands,44.4881889763779,
E00163896,Bromsgrove,West Midlands,13.9240506329114,
E00164089,Bromsgrove,West Midlands,20.5645161290323,
E00151197,South Staffordshire,West Midlands,24.2718446601942,
E00163898,Bromsgrove,West Midlands,31.25,
E00164009,Bromsgrove,West Midlands,40.6779661016949,
E00164007,Bromsgrove,West Midlands,33.201581027668,
E00164086,Bromsgrove,West Midlands,25.7839721254355,
E00164004,Bromsgrove,West Midlands,38.0794701986755,
E00151196,South Staffordshire,West Midlands,30.8035714285714,
E00164085,Bromsgrove,West Midlands,21.5328467153285,
E00164005,Bromsgrove,West Midlands,35.191637630662,
E00158938,Rugby,West Midlands,33.6231884057971,
E00158939,Rugby,West Midlands,24.2063492063492,
E00151195,South Staffordshire,West Midlands,19.5121951219512,
E00151199,South Staffordshire,West Midlands,37.5,
E00164084,Bromsgrove,West Midlands,18.9873417721519,
E00151194,South Staffordshire,West Midlands,30.2325581395349,
E00163893,Bromsgrove,West Midlands,12.9032258064516,
E00151198,South Staffordshire,West Midlands,38.8571428571429,
E00151050,South Staffordshire,West Midlands,7.07964601769912,
E00164082,Bromsgrove,West Midlands,20.4620462046205,
